,estimated_diameter,name,neo_reference_id,absolute_magnitude_h,is_sentry_object,close_approach_day,close_approach_full,relative_velocity_kmh,miss_distance_lunar,miss_distance_astro,miss_distance_km,estimated_diameter_min,estimated_diameter_max,average_diameter,impact_strength
1899,"{'kilometers': {'estimated_diameter_min': 0.0802703167, 'estimated_diameter_max': 0.1794898848}, 'meters': {'estimated_diameter_min': 80.2703167283, 'estimated_diameter_max': 179.4898847799}, 'miles': {'estimated_diameter_min': 0.049877647, 'estimated_diameter_max': 0.1115298092}, 'feet': {'estimated_diameter_min': 263.3540659348, 'estimated_diameter_max': 588.8775935812}}",(2019 JL1),3841710,22.6,False,2019-05-03,2019-May-03 09:22,49023.2692305562,60.2310724402,0.1548356618,23163085.205320366,80.2703167283,179.4898847799,129.8801007541,6367147.14696001
1900,"{'kilometers': {'estimated_diameter_min': 0.0201629919, 'estimated_diameter_max': 0.0450858206}, 'meters': {'estimated_diameter_min': 20.1629919443, 'estimated_diameter_max': 45.0858206172}, 'miles': {'estimated_diameter_min': 0.0125286985, 'estimated_diameter_max': 0.0280150214}, 'feet': {'estimated_diameter_min': 66.1515504905, 'estimated_diameter_max': 147.9193637137}}",(2019 JD5),3841831,25.6,False,2019-05-03,2019-May-03 05:44,15051.9444394073,51.6128226809,0.1326807781,19848761.793702647,20.1629919443,45.0858206172,32.62440628075,491060.75070649956
1901,"{'kilometers': {'estimated_diameter_min': 0.0211132445, 'estimated_diameter_max': 0.0472106499}, 'meters': {'estimated_diameter_min': 21.113244479, 'estimated_diameter_max': 47.2106498806}, 'miles': {'estimated_diameter_min': 0.0131191578, 'estimated_diameter_max': 0.0293353287}, 'feet': {'estimated_diameter_min': 69.2691770164, 'estimated_diameter_max': 154.8905885541}}",(2019 JH5),3841834,25.5,False,2019-05-03,2019-May-03 08:14,58349.8828783235,4.8851744988,0.0125582892,1878693.315164004,21.113244479,47.2106498806,34.1619471798,1993345.616836804
1902,"{'kilometers': {'estimated_diameter_min': 0.0183888672, 'estimated_diameter_max': 0.0411187571}, 'meters': {'estimated_diameter_min': 18.388867207, 'estimated_diameter_max': 41.1187571041}, 'miles': {'estimated_diameter_min': 0.0114263088, 'estimated_diameter_max': 0.0255500032}, 'feet': {'estimated_diameter_min': 60.3309310875, 'estimated_diameter_max': 134.9040630575}}",(2019 VU2),3892679,25.8,False,2019-05-03,2019-May-03 05:42,28415.016194503,79.2664364844,0.2037697596,30483522.006572052,18.388867207,41.1187571041,29.75381215555,845455.0542481536
1903,"{'kilometers': {'estimated_diameter_min': 0.0172010507, 'estimated_diameter_max': 0.0384627187}, 'meters': {'estimated_diameter_min': 17.2010507266, 'estimated_diameter_max': 38.4627187091}, 'miles': {'estimated_diameter_min': 0.0106882341, 'estimated_diameter_max': 0.023899618}, 'feet': {'estimated_diameter_min': 56.4338952658, 'estimated_diameter_max': 126.1900260495}}",(2020 UJ7),54087653,25.945,False,2019-05-03,2019-May-03 17:00,28270.918117613,70.5773201444,0.1814326996,27141945.408509852,17.2010507266,38.4627187091,27.831884717850002,786832.933917182
1904,"{'kilometers': {'estimated_diameter_min': 0.0921626549, 'estimated_diameter_max': 0.2060819612}, 'meters': {'estimated_diameter_min': 92.1626548503, 'estimated_diameter_max': 206.0819612321}, 'miles': {'estimated_diameter_min': 0.057267201, 'estimated_diameter_max': 0.1280533543}, 'feet': {'estimated_diameter_min': 302.370924539, 'estimated_diameter_max': 676.1219416887}}",(2000 UY33),3065518,22.3,False,2019-05-04,2019-May-04 02:47,51377.8788284303,129.2035808257,0.3321428813,49687867.578142831,92.1626548503,206.0819612321,149.1223080412,7661587.873156631
1905,"{'kilometers': {'estimated_diameter_min': 0.0069912523, 'estimated_diameter_max': 0.0156329154}, 'meters': {'estimated_diameter_min': 6.9912523225, 'estimated_diameter_max': 15.6329154409}, 'miles': {'estimated_diameter_min': 0.0043441614, 'estimated_diameter_max': 0.0097138403}, 'feet': {'estimated_diameter_min': 22.9371802696, 'estimated_diameter_max': 51.289094295}}",(2010 RM80),3545973,27.9,False,2019-05-04,2019-May-04 07:56,31953.9091890758,49.2650352372,0.1266453348,18945872.331516876,6.9912523225,15.6329154409,11.3120838817,361465.3010950498
1906,"{'kilometers': {'estimated_diameter_min': 0.2783267681, 'estimated_diameter_max': 0.6223575734}, 'meters': {'estimated_diameter_min': 278.3267680719, 'estimated_diameter_max': 622.3575733667}, 'miles': {'estimated_diameter_min': 0.1729441822, 'estimated_diameter_max': 0.3867149477}, 'feet': {'estimated_diameter_min': 913.1455937611, 'estimated_diameter_max': 2041.8556210042}}",(2011 UD256),3584579,19.9,False,2019-05-04,2019-May-04 20:29,122705.169844657,140.1729607057,0.3603418013,53906365.946443231,278.3267680719,622.3575733667,450.3421707193,55259312.54632322
1907,"{'kilometers': {'estimated_diameter_min': 0.4411182, 'estimated_diameter_max': 0.9863702813}, 'meters': {'estimated_diameter_min': 441.1181999969, 'estimated_diameter_max': 986.3702813054}, 'miles': {'estimated_diameter_min': 0.2740980571, 'estimated_diameter_max': 0.6129018881}, 'feet': {'estimated_diameter_min': 1447.2382352778, 'estimated_diameter_max': 3236.1230737181}}",(2012 SN30),3609025,18.9,False,2019-05-04,2019-May-04 22:29,113681.9430351043,169.6833437465,0.4362039685,65255184.573147095,441.1181999969,986.3702813054,713.74424065115,81139832.1073378
1908,"{'kilometers': {'estimated_diameter_min': 0.0291443905, 'estimated_diameter_max': 0.0651688382}, 'meters': {'estimated_diameter_min': 29.1443904535, 'estimated_diameter_max': 65.1688382168}, 'miles': {'estimated_diameter_min': 0.018109479, 'estimated_diameter_max': 0.0404940262}, 'feet': {'estimated_diameter_min': 95.6180819754, 'estimated_diameter_max': 213.8085311752}}",(2013 RO5),3647016,24.8,False,2019-05-04,2019-May-04 12:19,45528.6874697456,171.3777165314,0.4405596826,65906790.124836062,29.1443904535,65.1688382168,47.156614335149996,2146978.7561963694
1909,"{'kilometers': {'estimated_diameter_min': 0.0880146521, 'estimated_diameter_max': 0.1968067451}, 'meters': {'estimated_diameter_min': 88.0146520901, 'estimated_diameter_max': 196.8067450894}, 'miles': {'estimated_diameter_min': 0.0546897524, 'estimated_diameter_max': 0.122290004}, 'feet': {'estimated_diameter_min': 288.7619911632, 'estimated_diameter_max': 645.6914415591}}",(2014 DJ23),3662638,22.4,False,2019-05-04,2019-May-04 22:30,54341.357168056,106.4159646379,0.2735628911,40924425.819601957,88.0146520901,196.8067450894,142.41069858975,7738790.636617974
1910,"{'kilometers': {'estimated_diameter_min': 0.1010543415, 'estimated_diameter_max': 0.2259643771}, 'meters': {'estimated_diameter_min': 101.054341542, 'estimated_diameter_max': 225.9643771094}, 'miles': {'estimated_diameter_min': 0.0627922373, 'estimated_diameter_max': 0.140407711}, 'feet': {'estimated_diameter_min': 331.5431259047, 'estimated_diameter_max': 741.3529669956}}",(2017 DC36),3769888,22.1,False,2019-05-04,2019-May-04 22:25,24599.492500823,99.5790308751,0.2559872259,38295143.741848833,101.054341542,225.9643771094,163.50935932570002,4022247.2585469307
1911,"{'kilometers': {'estimated_diameter_min': 0.0530340723, 'estimated_diameter_max': 0.1185877909}, 'meters': {'estimated_diameter_min': 53.0340723319, 'estimated_diameter_max': 118.5877908577}, 'miles': {'estimated_diameter_min': 0.0329538346, 'estimated_diameter_max': 0.0736870142}, 'feet': {'estimated_diameter_min': 173.9963058693, 'estimated_diameter_max': 389.0675677576}}",(2018 CC1),3799247,23.5,False,2019-05-04,2019-May-04 18:09,63296.2143748062,172.3579836944,0.4430796496,66283771.820506352,53.0340723319,118.5877908577,85.8109315948,5431507.121926291
1912,"{'kilometers': {'estimated_diameter_min': 0.0305179233, 'estimated_diameter_max': 0.0682401509}, 'meters': {'estimated_diameter_min': 30.5179232594, 'estimated_diameter_max': 68.2401509401}, 'miles': {'estimated_diameter_min': 0.0189629525, 'estimated_diameter_max': 0.0424024508}, 'feet': {'estimated_diameter_min': 100.1244233463, 'estimated_diameter_max': 223.8850168104}}",(2018 DC),3799683,24.7,False,2019-05-04,2019-May-04 10:15,25107.226947259,79.3779076631,0.2040563179,30526390.517882873,30.5179232594,68.2401509401,49.37903709974999,1239770.690900545
1913,"{'kilometers': {'estimated_diameter_min': 0.1214940408, 'estimated_diameter_max': 0.2716689341}, 'meters': {'estimated_diameter_min': 121.4940407996, 'estimated_diameter_max': 271.6689340891}, 'miles': {'estimated_diameter_min': 0.0754928736, 'estimated_diameter_max': 0.1688071972}, 'feet': {'estimated_diameter_min': 398.6025088171, 'estimated_diameter_max': 891.3023057169}}",(2018 KL2),3825022,21.7,False,2019-05-04,2019-May-04 16:54,41388.7243482158,182.3206268286,0.4686905574,70115109.076152738,121.4940407996,271.6689340891,196.58148744435,8136256.995796448
1914,"{'kilometers': {'estimated_diameter_min': 0.0192555078, 'estimated_diameter_max': 0.0430566244}, 'meters': {'estimated_diameter_min': 19.2555078188, 'estimated_diameter_max': 43.0566244241}, 'miles': {'estimated_diameter_min': 0.0119648141, 'estimated_diameter_max': 0.0267541378}, 'feet': {'estimated_diameter_min': 63.1742402722, 'estimated_diameter_max': 141.2618956756}}",(2018 PM28),3840126,25.7,False,2019-05-04,2019-May-04 13:48,7508.2897258953,31.1765795832,0.0801454488,11989588.430674056,19.2555078188,43.0566244241,31.156066121450003,233928.77115899767
1915,"{'kilometers': {'estimated_diameter_min': 0.058150704, 'estimated_diameter_max': 0.130028927}, 'meters': {'estimated_diameter_min': 58.1507039646, 'estimated_diameter_max': 130.0289270043}, 'miles': {'estimated_diameter_min': 0.0361331611, 'estimated_diameter_max': 0.0807962044}, 'feet': {'estimated_diameter_min': 190.7831555951, 'estimated_diameter_max': 426.6041048727}}",(2018 XJ2),3836846,23.3,False,2019-05-04,2019-May-04 20:31,22758.3552037432,156.9399218977,0.4034445293,60354442.246432591,58.1507039646,130.0289270043,94.08981548444999,2141329.4418497696
1916,"{'kilometers': {'estimated_diameter_min': 0.2016299194, 'estimated_diameter_max': 0.4508582062}, 'meters': {'estimated_diameter_min': 201.6299194428, 'estimated_diameter_max': 450.8582061718}, 'miles': {'estimated_diameter_min': 0.1252869847, 'estimated_diameter_max': 0.2801502144}, 'feet': {'estimated_diameter_min': 661.5155049046, 'estimated_diameter_max': 1479.1936371367}}",(2019 BR1),3837976,20.6,False,2019-05-04,2019-May-04 14:03,48461.2131593236,107.5837957364,0.2765650276,41373539.045451212,201.6299194428,450.8582061718,326.2440628073,15810183.069668321
1917,"{'kilometers': {'estimated_diameter_min': 0.0421264611, 'estimated_diameter_max': 0.0941976306}, 'meters': {'estimated_diameter_min': 42.1264610556, 'estimated_diameter_max': 94.1976305719}, 'miles': {'estimated_diameter_min': 0.0261761612, 'estimated_diameter_max': 0.0585316759}, 'feet': {'estimated_diameter_min': 138.2101784897, 'estimated_diameter_max': 309.0473542854}}",(2019 HV3),3841630,24.0,False,2019-05-04,2019-May-04 09:52,39108.3031543781,12.3482237173,0.0317435057,4748760.839052859,42.1264610556,94.1976305719,68.16204581375,2665701.951306744
1918,"{'kilometers': {'estimated_diameter_min': 0.0116025908, 'estimated_diameter_max': 0.0259441818}, 'meters': {'estimated_diameter_min': 11.6025908209, 'estimated_diameter_max': 25.9441817907}, 'miles': {'estimated_diameter_min': 0.0072095135, 'estimated_diameter_max': 0.0161209622}, 'feet': {'estimated_diameter_min': 38.066244069, 'estimated_diameter_max': 85.1187093863}}",(2019 JZ2),3841762,26.8,False,2019-05-04,2019-May-04 09:12,71998.5556595804,1.3305454417,0.0034204253,511688.339374111,11.6025908209,25.9441817907,18.7733863058,1351656.6988569456
1919,"{'kilometers': {'estimated_diameter_min': 0.1838886721, 'estimated_diameter_max': 0.411187571}, 'meters': {'estimated_diameter_min': 183.8886720703, 'estimated_diameter_max': 411.1875710413}, 'miles': {'estimated_diameter_min': 0.1142630881, 'estimated_diameter_max': 0.2555000322}, 'feet': {'estimated_diameter_min': 603.309310875, 'estimated_diameter_max': 1349.040630575}}",(2019 LG1),3842757,20.8,False,2019-05-04,2019-May-04 01:36,37436.1718025848,190.6260251273,0.4900411957,73309119.088973159,183.8886720703,411.1875710413,297.5381215558,11138688.236381289
1920,"{'kilometers': {'estimated_diameter_min': 0.0192555078, 'estimated_diameter_max': 0.0430566244}, 'meters': {'estimated_diameter_min': 19.2555078188, 'estimated_diameter_max': 43.0566244241}, 'miles': {'estimated_diameter_min': 0.0119648141, 'estimated_diameter_max': 0.0267541378}, 'feet': {'estimated_diameter_min': 63.1742402722, 'estimated_diameter_max': 141.2618956756}}",(2020 AE),3968765,25.7,False,2019-05-04,2019-May-04 02:33,34314.7054140847,112.106363185,0.288191165,43112784.43681855,19.2555078188,43.0566244241,31.156066121450003,1069111.2308193014
1921,"{'kilometers': {'estimated_diameter_min': 0.0152951935, 'estimated_diameter_max': 0.0342010925}, 'meters': {'estimated_diameter_min': 15.2951935344, 'estimated_diameter_max': 34.201092472}, 'miles': {'estimated_diameter_min': 0.0095039897, 'estimated_diameter_max': 0.021251567}, 'feet': {'estimated_diameter_min': 50.1810827555, 'estimated_diameter_max': 112.2083122258}}",(2020 BF1),3986745,26.2,False,2019-05-04,2019-May-04 06:08,18297.9817101517,66.6901591053,0.1714399977,25647058.488724899,15.2951935344,34.201092472,24.7481430032,452841.06803277234
1922,"{'kilometers': {'estimated_diameter_min': 0.0313440403, 'estimated_diameter_max': 0.0700874047}, 'meters': {'estimated_diameter_min': 31.344040269, 'estimated_diameter_max': 70.0874047309}, 'miles': {'estimated_diameter_min': 0.0194762776, 'estimated_diameter_max': 0.0435502808}, 'feet': {'estimated_diameter_min': 102.834781076, 'estimated_diameter_max': 229.9455609373}}",(2021 EO3),54131348,24.642,False,2019-05-04,2019-May-04 04:13,65593.2314692699,189.7882107757,0.4878874313,72986920.522251331,31.344040269,70.0874047309,50.715722499950004,3326608.12507048
1923,"{'kilometers': {'estimated_diameter_min': 1.1982708007, 'estimated_diameter_max': 2.6794149658}, 'meters': {'estimated_diameter_min': 1198.2708006712, 'estimated_diameter_max': 2679.4149657539}, 'miles': {'estimated_diameter_min': 0.7445707257, 'estimated_diameter_max': 1.6649107567}, 'feet': {'estimated_diameter_min': 3931.3347736741, 'estimated_diameter_max': 8790.731796244}}",1865 Cerberus (1971 UA),2001865,16.73,False,2019-05-05,2019-May-05 18:25,61757.6319674539,143.5446283197,0.3690093273,55203009.374212851,1198.2708006712,2679.4149657539,1938.84288321255,119738345.22415787
1924,"{'kilometers': {'estimated_diameter_min': 0.5815070396, 'estimated_diameter_max': 1.30028927}, 'meters': {'estimated_diameter_min': 581.5070396458, 'estimated_diameter_max': 1300.2892700427}, 'miles': {'estimated_diameter_min': 0.3613316107, 'estimated_diameter_max': 0.807962044}, 'feet': {'estimated_diameter_min': 1907.8315559515, 'estimated_diameter_max': 4266.0410487267}}",141495 (2002 EZ11),2141495,18.3,False,2019-05-05,2019-May-05 13:55,116270.5200529979,61.1214585858,0.1571245722,23505501.325781214,581.5070396458,1300.2892700427,940.89815484425,109398717.7806471
1925,"{'kilometers': {'estimated_diameter_min': 0.6991252322, 'estimated_diameter_max': 1.5632915441}, 'meters': {'estimated_diameter_min': 699.1252322458, 'estimated_diameter_max': 1563.2915440869}, 'miles': {'estimated_diameter_min': 0.4344161447, 'estimated_diameter_max': 0.97138403}, 'feet': {'estimated_diameter_min': 2293.7180269613, 'estimated_diameter_max': 5128.9094295021}}",480885 (2002 AC29),2480885,17.9,False,2019-05-05,2019-May-05 01:40,59819.3609702843,144.448243694,0.371332246,55550513.06391602,699.1252322458,1563.2915440869,1131.20838816635,67668162.90433638
1926,"{'kilometers': {'estimated_diameter_min': 0.160160338, 'estimated_diameter_max': 0.358129403}, 'meters': {'estimated_diameter_min': 160.1603379786, 'estimated_diameter_max': 358.1294030194}, 'miles': {'estimated_diameter_min': 0.0995189894, 'estimated_diameter_max': 0.2225312253}, 'feet': {'estimated_diameter_min': 525.4604432536, 'estimated_diameter_max': 1174.9652706022}}",(2012 KA4),3604304,21.1,False,2019-05-05,2019-May-05 08:22,64246.5405753422,130.133522164,0.334533476,50045495.45329612,160.1603379786,358.1294030194,259.14487049900004,16649161.437405806
1927,"{'kilometers': {'estimated_diameter_min': 0.0278326768, 'estimated_diameter_max': 0.0622357573}, 'meters': {'estimated_diameter_min': 27.8326768072, 'estimated_diameter_max': 62.2357573367}, 'miles': {'estimated_diameter_min': 0.0172944182, 'estimated_diameter_max': 0.0386714948}, 'feet': {'estimated_diameter_min': 91.3145593761, 'estimated_diameter_max': 204.1855621004}}",(2016 GF216),3751530,24.9,False,2019-05-05,2019-May-05 16:23,12638.2002589427,35.6179191638,0.0915627742,13697595.991610954,27.8326768072,62.2357573367,45.034217071949996,569151.4538600001
1928,"{'kilometers': {'estimated_diameter_min': 0.0242412481, 'estimated_diameter_max': 0.0542050786}, 'meters': {'estimated_diameter_min': 24.2412481101, 'estimated_diameter_max': 54.2050786336}, 'miles': {'estimated_diameter_min': 0.0150628086, 'estimated_diameter_max': 0.0336814639}, 'feet': {'estimated_diameter_min': 79.5316564495, 'estimated_diameter_max': 177.8381901842}}",(2017 BU),3766591,25.2,False,2019-05-05,2019-May-05 01:01,30637.8716416398,94.5436845212,0.2430428908,36358698.782322596,24.2412481101,54.2050786336,39.22316337185,1201714.2447658079
1929,"{'kilometers': {'estimated_diameter_min': 0.0530340723, 'estimated_diameter_max': 0.1185877909}, 'meters': {'estimated_diameter_min': 53.0340723319, 'estimated_diameter_max': 118.5877908577}, 'miles': {'estimated_diameter_min': 0.0329538346, 'estimated_diameter_max': 0.0736870142}, 'feet': {'estimated_diameter_min': 173.9963058693, 'estimated_diameter_max': 389.0675677576}}",(2018 KK1),3825007,23.5,False,2019-05-05,2019-May-05 14:40,49982.9116464792,13.8873922708,0.0357002372,5340679.443614764,53.0340723319,118.5877908577,85.8109315948,4289080.212204959
1930,"{'kilometers': {'estimated_diameter_min': 0.2210828104, 'estimated_diameter_max': 0.4943561926}, 'meters': {'estimated_diameter_min': 221.0828103591, 'estimated_diameter_max': 494.3561926196}, 'miles': {'estimated_diameter_min': 0.137374447, 'estimated_diameter_max': 0.3071786018}, 'feet': {'estimated_diameter_min': 725.3373275385, 'estimated_diameter_max': 1621.9035709942}}",(2019 HN),3841531,20.4,False,2019-05-05,2019-May-05 22:39,70909.3193887886,132.5446185408,0.3407316672,50972731.654668864,221.0828103591,494.3561926196,357.71950148935,25365646.38270656
